program_code,region,model_line,my,term_months,model_code,model_description,bonus_cash,apr_tier_1,apr_tier_2,apr_tier_3,apr_tier_4,apr_tier_5,apr_tier_6,apr_tier_7,apr_tier_8
H704,MS,KONA EV,2025,37-48,Q14G2FEZ,4dr Wgn Limited,3500,0.054900000000000004,0.0599,0.0649,0.0699,0.0949,0.1099,0.12990000000000002,0.1399
H704,MS,KONA EV,2025,49-60,Q14A2FEZ,4dr Wgn SE (new),3500,0.054900000000000004,0.0599,0.0649,0.0699,0.0949,0.1099,0.12990000000000002,0.1399
H704,MS,KONA EV,2025,49-60,Q14D2FEZ,4dr Wgn SEL,3500,0.054900000000000004,0.0599,0.0649,0.0699,0.0949,0.1099,0.12990000000000002,0.1399
H704,MS,KONA EV,2025,49-60,Q14F2FEZ,4dr Wgn N Line,3500,0.054900000000000004,0.0599,0.0649,0.0699,0.0949,0.1099,0.12990000000000002,0.1399
H704,MS,KONA EV,2025,49-60,Q14G2FEZ,4dr Wgn Limited,3500,0.054900000000000004,0.0599,0.0649,0.0699,0.0949,0.1099,0.12990000000000002,0.1399
H704,MS,KONA EV,2025,61-72,Q14A2FEZ,4dr Wgn SE (new),3500,0.0599,0.0699,0.0799,0.0849,0.1099,0.1199,0.12990000000000002,0.1399
H704,MS,KONA EV,2025,61-72,Q14D2FEZ,4dr Wgn SEL,3500,0.0599,0.0699,0.0799,0.0849,0.1099,0.1199,0.12990000000000002,0.1399
H704,MS,KONA EV,2025,61-72,Q14F2FEZ,4dr Wgn N Line,3500,0.0599,0.0699,0.0799,0.0849,0.1099,0.1199,0.12990000000000002,0.1399
H704,MS,KONA EV,2025,61-72,Q14G2FEZ,4dr Wgn Limited,3500,0.0599,0.0699,0.0799,0.0849,0.1099,0.1199,0.12990000000000002,0.1399
H704,MS,PALISADE,2026,24,J2412A65,SE,1250,0.054900000000000004,0.0599,0.0649,0.0699,0.0949,0.1099,0.12990000000000002,0.1399
H704,MS,PALISADE,2026,24,J2412F65,SE,1250,0.054900000000000004,0.0599,0.0649,0.0699,0.0949,0.1099,0.12990000000000002,0.1399
H704,MS,PALISADE,2026,24,J2422A65,SEL Convenience,1250,0.054900000000000004,0.0599,0.0649,0.0699,0.0949,0.1099,0.12990000000000002,0.1399
H704,MS,PALISADE,2026,24,J2422F65,SEL Convenience,1250,0.054900000000000004,0.0599,0.0649,0.0699,0.0949,0.1099,0.12990000000000002,0.1399
H704,MS,PALISADE,2026,24,J2432A65,SEL Premiumi 7P,1250,0.054900000000000004,0.0599,0.0649,0.0699,0.0949,0.1099,0.12990000000000002,0.1399
H704,MS,PALISADE,2026,24,J2432F65,SEL Premiumi 7P,1250,0.054900000000000004,0.0599,0.0649,0.0699,0.0949,0.1099,0.12990000000000002,0.1399
H704,MS,PALISADE,2026,24,J2442A65,SEL 7P,1250,0.054900000000000004,0.0599,0.0649,0.0699,0.0949,0.1099,0.12990000000000002,0.1399
H704,MS,PALISADE,2026,24,J2442F65,SEL 7P,1250,0.054900000000000004,0.0599,0.0649,0.0699,0.0949,0.1099,0.12990000000000002,0.1399
H704,MS,PALISADE,2026,24,J2452A65,XRT PRO,1250,0.054900000000000004,0.0599,0.0649,0.0699,0.0949,0.1099,0.12990000000000002,0.1399
H704,MS,PALISADE,2026,24,J2462A65,SEL 8P,1250,0.054900000000000004,0.0599,0.0649,0.0699,0.0949,0.1099,0.12990000000000002,0.1399
H704,MS,PALISADE,2026,24,J2462F65,SEL 8P,1250,0.054900000000000004,0.0599,0.0649,0.0699,0.0949,0.1099,0.12990000000000002,0.1399
H704,MS,PALISADE,2026,24,J2472A65,Limited,1250,0.054900000000000004,0.0599,0.0649,0.0699,0.0949,0.1099,0.12990000000000002,0.1399
H704,MS,PALISADE,2026,24,J2472F65,Limited,1250,0.054900000000000004,0.0599,0.0649,0.0699,0.0949,0.1099,0.12990000000000002,0.1399
H704,MS,PALISADE,2026,24,J2482A65,SEL Premiumi 8P,1250,0.054900000000000004,0.0599,0.0649,0.0699,0.0949,0.1099,0.12990000000000002,0.1399
H704,MS,PALISADE,2026,24,J2482F65,SEL Premiumi 8P,1250,0.054900000000000004,0.0599,0.0649,0.0699,0.0949,0.1099,0.12990000000000002,0.1399
H704,MS,PALISADE,2026,24,J2492A65,Calligraphy,1250,0.054900000000000004,0.0599,0.0649,0.0699,0.0949,0.1099,0.12990000000000002,0.1399
H704,MS,PALISADE,2026,24,J2492F65,Calligraphy,1250,0.054900000000000004,0.0599,0.0649,0.0699,0.0949,0.1099,0.12990000000000002,0.1399
H704,MS,PALISADE,2026,25-36,J2412A65,SE,1250,0.054900000000000004,0.0599,0.0649,0.0699,0.0949,0.1099,0.12990000000000002,0.1399
H704,MS,PALISADE,2026,25-36,J2412F65,SE,1250,0.054900000000000004,0.0599,0.0649,0.0699,0.0949,0.1099,0.12990000000000002,0.1399
H704,MS,PALISADE,2026,25-36,J2422A65,SEL Convenience,1250,0.054900000000000004,0.0599,0.0649,0.0699,0.0949,0.1099,0.12990000000000002,0.1399
H704,MS,PALISADE,2026,25-36,J2422F65,SEL Convenience,1250,0.054900000000000004,0.0599,0.0649,0.0699,0.0949,0.1099,0.12990000000000002,0.1399
H704,MS,PALISADE,2026,25-36,J2432A65,SEL Premiumi 7P,1250,0.054900000000000004,0.0599,0.0649,0.0699,0.0949,0.1099,0.12990000000000002,0.1399
H704,MS,PALISADE,2026,25-36,J2432F65,SEL Premiumi 7P,1250,0.054900000000000004,0.0599,0.0649,0.0699,0.0949,0.1099,0.12990000000000002,0.1399
H704,MS,PALISADE,2026,25-36,J2442A65,SEL 7P,1250,0.054900000000000004,0.0599,0.0649,0.0699,0.0949,0.1099,0.12990000000000002,0.1399
H704,MS,PALISADE,2026,25-36,J2442F65,SEL 7P,1250,0.054900000000000004,0.0599,0.0649,0.0699,0.0949,0.1099,0.12990000000000002,0.1399
H704,MS,PALISADE,2026,25-36,J2452A65,XRT PRO,1250,0.054900000000000004,0.0599,0.0649,0.0699,0.0949,0.1099,0.12990000000000002,0.1399
H704,MS,PALISADE,2026,25-36,J2462A65,SEL 8P,1250,0.054900000000000004,0.0599,0.0649,0.0699,0.0949,0.1099,0.12990000000000002,0.1399
H704,MS,PALISADE,2026,25-36,J2462F65,SEL 8P,1250,0.054900000000000004,0.0599,0.0649,0.0699,0.0949,0.1099,0.12990000000000002,0.1399
H704,MS,PALISADE,2026,25-36,J2472A65,Limited,1250,0.054900000000000004,0.0599,0.0649,0.0699,0.0949,0.1099,0.12990000000000002,0.1399
H704,MS,PALISADE,2026,25-36,J2472F65,Limited,1250,0.054900000000000004,0.0599,0.0649,0.0699,0.0949,0.1099,0.12990000000000002,0.1399
H704,MS,PALISADE,2026,25-36,J2482A65,SEL Premiumi 8P,1250,0.054900000000000004,0.0599,0.0649,0.0699,0.0949,0.1099,0.12990000000000002,0.1399
H704,MS,PALISADE,2026,25-36,J2482F65,SEL Premiumi 8P,1250,0.054900000000000004,0.0599,0.0649,0.0699,0.0949,0.1099,0.12990000000000002,0.1399
H704,MS,PALISADE,2026,25-36,J2492A65,Calligraphy,1250,0.054900000000000004,0.0599,0.0649,0.0699,0.0949,0.1099,0.12990000000000002,0.1399
H704,MS,PALISADE,2026,25-36,J2492F65,Calligraphy,1250,0.054900000000000004,0.0599,0.0649,0.0699,0.0949,0.1099,0.12990000000000002,0.1399
H704,MS,PALISADE,2026,37-48,J2412A65,SE,1250,0.054900000000000004,0.0599,0.0649,0.0699,0.0949,0.1099,0.12990000000000002,0.1399
H704,MS,PALISADE,2026,37-48,J2412F65,SE,1250,0.054900000000000004,0.0599,0.0649,0.0699,0.0949,0.1099,0.12990000000000002,0.1399
H704,MS,PALISADE,2026,37-48,J2422A65,SEL Convenience,1250,0.054900000000000004,0.0599,0.0649,0.0699,0.0949,0.1099,0.12990000000000002,0.1399
H704,MS,PALISADE,2026,37-48,J2422F65,SEL Convenience,1250,0.054900000000000004,0.0599,0.0649,0.0699,0.0949,0.1099,0.12990000000000002,0.1399
H704,MS,PALISADE,2026,37-48,J2432A65,SEL Premiumi 7P,1250,0.054900000000000004,0.0599,0.0649,0.0699,0.0949,0.1099,0.12990000000000002,0.1399
H704,MS,PALISADE,2026,37-48,J2432F65,SEL Premiumi 7P,1250,0.054900000000000004,0.0599,0.0649,0.0699,0.0949,0.1099,0.12990000000000002,0.1399
H704,MS,PALISADE,2026,37-48,J2442A65,SEL 7P,1250,0.054900000000000004,0.0599,0.0649,0.0699,0.0949,0.1099,0.12990000000000002,0.1399
H704,MS,PALISADE,2026,37-48,J2442F65,SEL 7P,1250,0.054900000000000004,0.0599,0.0649,0.0699,0.0949,0.1099,0.12990000000000002,0.1399
H704,MS,PALISADE,2026,37-48,J2452A65,XRT PRO,1250,0.054900000000000004,0.0599,0.0649,0.0699,0.0949,0.1099,0.12990000000000002,0.1399
H704,MS,PALISADE,2026,37-48,J2462A65,SEL 8P,1250,0.054900000000000004,0.0599,0.0649,0.0699,0.0949,0.1099,0.12990000000000002,0.1399
H704,MS,PALISADE,2026,37-48,J2462F65,SEL 8P,1250,0.054900000000000004,0.0599,0.0649,0.0699,0.0949,0.1099,0.12990000000000002,0.1399
H704,MS,PALISADE,2026,37-48,J2472A65,Limited,1250,0.054900000000000004,0.0599,0.0649,0.0699,0.0949,0.1099,0.12990000000000002,0.1399
H704,MS,PALISADE,2026,37-48,J2472F65,Limited,1250,0.054900000000000004,0.0599,0.0649,0.0699,0.0949,0.1099,0.12990000000000002,0.1399
H704,MS,PALISADE,2026,37-48,J2482A65,SEL Premiumi 8P,1250,0.054900000000000004,0.0599,0.0649,0.0699,0.0949,0.1099,0.12990000000000002,0.1399
H704,MS,PALISADE,2026,37-48,J2482F65,SEL Premiumi 8P,1250,0.054900000000000004,0.0599,0.0649,0.0699,0.0949,0.1099,0.12990000000000002,0.1399
H704,MS,PALISADE,2026,37-48,J2492A65,Calligraphy,1250,0.054900000000000004,0.0599,0.0649,0.0699,0.0949,0.1099,0.12990000000000002,0.1399
H704,MS,PALISADE,2026,37-48,J2492F65,Calligraphy,1250,0.054900000000000004,0.0599,0.0649,0.0699,0.0949,0.1099,0.12990000000000002,0.1399
H704,MS,PALISADE,2026,49-60,J2412A65,SE,1250,0.054900000000000004,0.0599,0.0649,0.0699,0.0949,0.1099,0.12990000000000002,0.1399
H704,MS,PALISADE,2026,49-60,J2412F65,SE,1250,0.054900000000000004,0.0599,0.0649,0.0699,0.0949,0.1099,0.12990000000000002,0.1399
H704,MS,PALISADE,2026,49-60,J2422A65,SEL Convenience,1250,0.054900000000000004,0.0599,0.0649,0.0699,0.0949,0.1099,0.12990000000000002,0.1399
H704,MS,PALISADE,2026,49-60,J2422F65,SEL Convenience,1250,0.054900000000000004,0.0599,0.0649,0.0699,0.0949,0.1099,0.12990000000000002,0.1399
H704,MS,PALISADE,2026,49-60,J2432A65,SEL Premiumi 7P,1250,0.054900000000000004,0.0599,0.0649,0.0699,0.0949,0.1099,0.12990000000000002,0.1399
H704,MS,PALISADE,2026,49-60,J2432F65,SEL Premiumi 7P,1250,0.054900000000000004,0.0599,0.0649,0.0699,0.0949,0.1099,0.12990000000000002,0.1399
H704,MS,PALISADE,2026,49-60,J2442A65,SEL 7P,1250,0.054900000000000004,0.0599,0.0649,0.0699,0.0949,0.1099,0.12990000000000002,0.1399
H704,MS,PALISADE,2026,49-60,J2442F65,SEL 7P,1250,0.054900000000000004,0.0599,0.0649,0.0699,0.0949,0.1099,0.12990000000000002,0.1399
H704,MS,PALISADE,2026,49-60,J2452A65,XRT PRO,1250,0.054900000000000004,0.0599,0.0649,0.0699,0.0949,0.1099,0.12990000000000002,0.1399
H704,MS,PALISADE,2026,49-60,J2462A65,SEL 8P,1250,0.054900000000000004,0.0599,0.0649,0.0699,0.0949,0.1099,0.12990000000000002,0.1399
H704,MS,PALISADE,2026,49-60,J2462F65,SEL 8P,1250,0.054900000000000004,0.0599,0.0649,0.0699,0.0949,0.1099,0.12990000000000002,0.1399
H704,MS,PALISADE,2026,49-60,J2472A65,Limited,1250,0.054900000000000004,0.0599,0.0649,0.0699,0.0949,0.1099,0.12990000000000002,0.1399
H704,MS,PALISADE,2026,49-60,J2472F65,Limited,1250,0.054900000000000004,0.0599,0.0649,0.0699,0.0949,0.1099,0.12990000000000002,0.1399
H704,MS,PALISADE,2026,49-60,J2482A65,SEL Premiumi 8P,1250,0.054900000000000004,0.0599,0.0649,0.0699,0.0949,0.1099,0.12990000000000002,0.1399
H704,MS,PALISADE,2026,49-60,J2482F65,SEL Premiumi 8P,1250,0.054900000000000004,0.0599,0.0649,0.0699,0.0949,0.1099,0.12990000000000002,0.1399
H704,MS,PALISADE,2026,49-60,J2492A65,Calligraphy,1250,0.054900000000000004,0.0599,0.0649,0.0699,0.0949,0.1099,0.12990000000000002,0.1399
H704,MS,PALISADE,2026,49-60,J2492F65,Calligraphy,1250,0.054900000000000004,0.0599,0.0649,0.0699,0.0949,0.1099,0.12990000000000002,0.1399
H704,MS,PALISADE,2026,61-72,J2412A65,SE,1250,0.0599,0.0699,0.0799,0.0849,0.1099,0.1199,0.12990000000000002,0.1399
H704,MS,PALISADE,2026,61-72,J2412F65,SE,1250,0.0599,0.0699,0.0799,0.0849,0.1099,0.1199,0.12990000000000002,0.1399
H704,MS,PALISADE,2026,61-72,J2422A65,SEL Convenience,1250,0.0599,0.0699,0.0799,0.0849,0.1099,0.1199,0.12990000000000002,0.1399
H704,MS,PALISADE,2026,61-72,J2422F65,SEL Convenience,1250,0.0599,0.0699,0.0799,0.0849,0.1099,0.1199,0.12990000000000002,0.1399
H704,MS,PALISADE,2026,61-72,J2432A65,SEL Premiumi 7P,1250,0.0599,0.0699,0.0799,0.0849,0.1099,0.1199,0.12990000000000002,0.1399
H704,MS,PALISADE,2026,61-72,J2432F65,SEL Premiumi 7P,1250,0.0599,0.0699,0.0799,0.0849,0.1099,0.1199,0.12990000000000002,0.1399
H704,MS,PALISADE,2026,61-72,J2442A65,SEL 7P,1250,0.0599,0.0699,0.0799,0.0849,0.1099,0.1199,0.12990000000000002,0.1399
H704,MS,PALISADE,2026,61-72,J2442F65,SEL 7P,1250,0.0599,0.0699,0.0799,0.0849,0.1099,0.1199,0.12990000000000002,0.1399
H704,MS,PALISADE,2026,61-72,J2452A65,XRT PRO,1250,0.0599,0.0699,0.0799,0.0849,0.1099,0.1199,0.12990000000000002,0.1399
H704,MS,PALISADE,2026,61-72,J2462A65,SEL 8P,1250,0.0599,0.0699,0.0799,0.0849,0.1099,0.1199,0.12990000000000002,0.1399
H704,MS,PALISADE,2026,61-72,J2462F65,SEL 8P,1250,0.0599,0.0699,0.0799,0.0849,0.1099,0.1199,0.12990000000000002,0.1399
H704,MS,PALISADE,2026,61-72,J2472A65,Limited,1250,0.0599,0.0699,0.0799,0.0849,0.1099,0.1199,0.12990000000000002,0.1399
H704,MS,PALISADE,2026,61-72,J2472F65,Limited,1250,0.0599,0.0699,0.0799,0.0849,0.1099,0.1199,0.12990000000000002,0.1399
H704,MS,PALISADE,2026,61-72,J2482A65,SEL Premiumi 8P,1250,0.0599,0.0699,0.0799,0.0849,0.1099,0.1199,0.12990000000000002,0.1399
H704,MS,PALISADE,2026,61-72,J2482F65,SEL Premiumi 8P,1250,0.0599,0.0699,0.0799,0.0849,0.1099,0.1199,0.12990000000000002,0.1399
H704,MS,PALISADE,2026,61-72,J2492A65,Calligraphy,1250,0.0599,0.0699,0.0799,0.0849,0.1099,0.1199,0.12990000000000002,0.1399
H704,MS,PALISADE,2026,61-72,J2492F65,Calligraphy,1250,0.0599,0.0699,0.0799,0.0849,0.1099,0.1199,0.12990000000000002,0.1399
H704,MS,PALISADE,2025,24,J1412A65,4dr Wgn SE,2250,0.054900000000000004,0.0599,0.0649,0.0699,0.0949,0.1099,0.12990000000000002,0.1399
H704,MS,PALISADE,2025,24,J1412F65,4dr Wgn SE,2250,0.054900000000000004,0.0599,0.0649,0.0699,0.0949,0.1099,0.12990000000000002,0.1399
H704,MS,PALISADE,2025,24,J1432A65,4dr Wgn SEL Premium,2250,0.054900000000000004,0.0599,0.0649,0.0699,0.0949,0.1099,0.12990000000000002,0.1399
H704,MS,PALISADE,2025,24,J1432F65,4dr Wgn SEL Premium,2250,0.054900000000000004,0.0599,0.0649,0.0699,0.0949,0.1099,0.12990000000000002,0.1399
H704,MS,PALISADE,2025,24,J1442A65,4dr Wgn SEL,2250,0.054900000000000004,0.0599,0.0649,0.0699,0.0949,0.1099,0.12990000000000002,0.1399
H704,MS,PALISADE,2025,24,J1442F65,4dr Wgn SEL,2250,0.054900000000000004,0.0599,0.0649,0.0699,0.0949,0.1099,0.12990000000000002,0.1399
H704,MS,PALISADE,2025,24,J1462A65,4dr Wgn Limited,2250,0.054900000000000004,0.0599,0.0649,0.0699,0.0949,0.1099,0.12990000000000002,0.1399
H704,MS,PALISADE,2025,24,J1462F65,4dr Wgn Limited,2250,0.054900000000000004,0.0599,0.0649,0.0699,0.0949,0.1099,0.12990000000000002,0.1399
H704,MS,PALISADE,2025,24,J1472A65,4dr Wgn Calligraphy,2250,0.054900000000000004,0.0599,0.0649,0.0699,0.0949,0.1099,0.12990000000000002,0.1399
H704,MS,PALISADE,2025,24,J1472F65,4dr Wgn Calligraphy,2250,0.054900000000000004,0.0599,0.0649,0.0699,0.0949,0.1099,0.12990000000000002,0.1399
H704,MS,PALISADE,2025,24,J1482A65,4dr XRT,3250,0.054900000000000004,0.0599,0.0649,0.0699,0.0949,0.1099,0.12990000000000002,0.1399
H704,MS,PALISADE,2025,24,J1482F65,4dr XRT,3250,0.054900000000000004,0.0599,0.0649,0.0699,0.0949,0.1099,0.12990000000000002,0.1399
H704,MS,PALISADE,2025,24,J1492A65,4dr Wgn Calligraphy Night,3750,0.054900000000000004,0.0599,0.0649,0.0699,0.0949,0.1099,0.12990000000000002,0.1399
H704,MS,PALISADE,2025,25-36,J1412A65,4dr Wgn SE,2250,0.054900000000000004,0.0599,0.0649,0.0699,0.0949,0.1099,0.12990000000000002,0.1399
H704,MS,PALISADE,2025,25-36,J1412F65,4dr Wgn SE,2250,0.054900000000000004,0.0599,0.0649,0.0699,0.0949,0.1099,0.12990000000000002,0.1399
H704,MS,PALISADE,2025,25-36,J1432A65,4dr Wgn SEL Premium,2250,0.054900000000000004,0.0599,0.0649,0.0699,0.0949,0.1099,0.12990000000000002,0.1399
H704,MS,PALISADE,2025,25-36,J1432F65,4dr Wgn SEL Premium,2250,0.054900000000000004,0.0599,0.0649,0.0699,0.0949,0.1099,0.12990000000000002,0.1399
H704,MS,PALISADE,2025,25-36,J1442A65,4dr Wgn SEL,2250,0.054900000000000004,0.0599,0.0649,0.0699,0.0949,0.1099,0.12990000000000002,0.1399
H704,MS,PALISADE,2025,25-36,J1442F65,4dr Wgn SEL,2250,0.054900000000000004,0.0599,0.0649,0.0699,0.0949,0.1099,0.12990000000000002,0.1399
H704,MS,PALISADE,2025,25-36,J1462A65,4dr Wgn Limited,2250,0.054900000000000004,0.0599,0.0649,0.0699,0.0949,0.1099,0.12990000000000002,0.1399
H704,MS,PALISADE,2025,25-36,J1462F65,4dr Wgn Limited,2250,0.054900000000000004,0.0599,0.0649,0.0699,0.0949,0.1099,0.12990000000000002,0.1399
H704,MS,PALISADE,2025,25-36,J1472A65,4dr Wgn Calligraphy,2250,0.054900000000000004,0.0599,0.0649,0.0699,0.0949,0.1099,0.12990000000000002,0.1399
H704,MS,PALISADE,2025,25-36,J1472F65,4dr Wgn Calligraphy,2250,0.054900000000000004,0.0599,0.0649,0.0699,0.0949,0.1099,0.12990000000000002,0.1399
H704,MS,PALISADE,2025,25-36,J1482A65,4dr XRT,3250,0.054900000000000004,0.0599,0.0649,0.0699,0.0949,0.1099,0.12990000000000002,0.1399
H704,MS,PALISADE,2025,25-36,J1482F65,4dr XRT,3250,0.054900000000000004,0.0599,0.0649,0.0699,0.0949,0.1099,0.12990000000000002,0.1399
H704,MS,PALISADE,2025,25-36,J1492A65,4dr Wgn Calligraphy Night,3750,0.054900000000000004,0.0599,0.0649,0.0699,0.0949,0.1099,0.12990000000000002,0.1399
H704,MS,PALISADE,2025,37-48,J1412A65,4dr Wgn SE,2250,0.054900000000000004,0.0599,0.0649,0.0699,0.0949,0.1099,0.12990000000000002,0.1399
H704,MS,PALISADE,2025,37-48,J1412F65,4dr Wgn SE,2250,0.054900000000000004,0.0599,0.0649,0.0699,0.0949,0.1099,0.12990000000000002,0.1399
H704,MS,PALISADE,2025,37-48,J1432A65,4dr Wgn SEL Premium,2250,0.054900000000000004,0.0599,0.0649,0.0699,0.0949,0.1099,0.12990000000000002,0.1399
H704,MS,PALISADE,2025,37-48,J1432F65,4dr Wgn SEL Premium,2250,0.054900000000000004,0.0599,0.0649,0.0699,0.0949,0.1099,0.12990000000000002,0.1399
H704,MS,PALISADE,2025,37-48,J1442A65,4dr Wgn SEL,2250,0.054900000000000004,0.0599,0.0649,0.0699,0.0949,0.1099,0.12990000000000002,0.1399
H704,MS,PALISADE,2025,37-48,J1442F65,4dr Wgn SEL,2250,0.054900000000000004,0.0599,0.0649,0.0699,0.0949,0.1099,0.12990000000000002,0.1399
H704,MS,PALISADE,2025,37-48,J1462A65,4dr Wgn Limited,2250,0.054900000000000004,0.0599,0.0649,0.0699,0.0949,0.1099,0.12990000000000002,0.1399
H704,MS,PALISADE,2025,37-48,J1462F65,4dr Wgn Limited,2250,0.054900000000000004,0.0599,0.0649,0.0699,0.0949,0.1099,0.12990000000000002,0.1399
H704,MS,PALISADE,2025,37-48,J1472A65,4dr Wgn Calligraphy,2250,0.054900000000000004,0.0599,0.0649,0.0699,0.0949,0.1099,0.12990000000000002,0.1399
H704,MS,PALISADE,2025,37-48,J1472F65,4dr Wgn Calligraphy,2250,0.054900000000000004,0.0599,0.0649,0.0699,0.0949,0.1099,0.12990000000000002,0.1399
H704,MS,PALISADE,2025,37-48,J1482A65,4dr XRT,3250,0.054900000000000004,0.0599,0.0649,0.0699,0.0949,0.1099,0.12990000000000002,0.1399
H704,MS,PALISADE,2025,37-48,J1482F65,4dr XRT,3250,0.054900000000000004,0.0599,0.0649,0.0699,0.0949,0.1099,0.12990000000000002,0.1399
H704,MS,PALISADE,2025,37-48,J1492A65,4dr Wgn Calligraphy Night,3750,0.054900000000000004,0.0599,0.0649,0.0699,0.0949,0.1099,0.12990000000000002,0.1399
H704,MS,PALISADE,2025,49-60,J1412A65,4dr Wgn SE,2250,0.054900000000000004,0.0599,0.0649,0.0699,0.0949,0.1099,0.12990000000000002,0.1399
H704,MS,PALISADE,2025,49-60,J1412F65,4dr Wgn SE,2250,0.054900000000000004,0.0599,0.0649,0.0699,0.0949,0.1099,0.12990000000000002,0.1399
H704,MS,PALISADE,2025,49-60,J1432A65,4dr Wgn SEL Premium,2250,0.054900000000000004,0.0599,0.0649,0.0699,0.0949,0.1099,0.12990000000000002,0.1399
H704,MS,PALISADE,2025,49-60,J1432F65,4dr Wgn SEL Premium,2250,0.054900000000000004,0.0599,0.0649,0.0699,0.0949,0.1099,0.12990000000000002,0.1399
H704,MS,PALISADE,2025,49-60,J1442A65,4dr Wgn SEL,2250,0.054900000000000004,0.0599,0.0649,0.0699,0.0949,0.1099,0.12990000000000002,0.1399
H704,MS,PALISADE,2025,49-60,J1442F65,4dr Wgn SEL,2250,0.054900000000000004,0.0599,0.0649,0.0699,0.0949,0.1099,0.12990000000000002,0.1399
H704,MS,PALISADE,2025,49-60,J1462A65,4dr Wgn Limited,2250,0.054900000000000004,0.0599,0.0649,0.0699,0.0949,0.1099,0.12990000000000002,0.1399
H704,MS,PALISADE,2025,49-60,J1462F65,4dr Wgn Limited,2250,0.054900000000000004,0.0599,0.0649,0.0699,0.0949,0.1099,0.12990000000000002,0.1399
H704,MS,PALISADE,2025,49-60,J1472A65,4dr Wgn Calligraphy,2250,0.054900000000000004,0.0599,0.0649,0.0699,0.0949,0.1099,0.12990000000000002,0.1399
H704,MS,PALISADE,2025,49-60,J1472F65,4dr Wgn Calligraphy,2250,0.054900000000000004,0.0599,0.0649,0.0699,0.0949,0.1099,0.12990000000000002,0.1399
H704,MS,PALISADE,2025,49-60,J1482A65,4dr XRT,3250,0.054900000000000004,0.0599,0.0649,0.0699,0.0949,0.1099,0.12990000000000002,0.1399
H704,MS,PALISADE,2025,49-60,J1482F65,4dr XRT,3250,0.054900000000000004,0.0599,0.0649,0.0699,0.0949,0.1099,0.12990000000000002,0.1399
H704,MS,PALISADE,2025,49-60,J1492A65,4dr Wgn Calligraphy Night,3750,0.054900000000000004,0.0599,0.0649,0.0699,0.0949,0.1099,0.12990000000000002,0.1399
H704,MS,PALISADE,2025,61-72,J1412A65,4dr Wgn SE,2250,0.0599,0.0699,0.0799,0.0849,0.1099,0.1199,0.12990000000000002,0.1399
H704,MS,PALISADE,2025,61-72,J1412F65,4dr Wgn SE,2250,0.0599,0.0699,0.0799,0.0849,0.1099,0.1199,0.12990000000000002,0.1399
H704,MS,PALISADE,2025,61-72,J1432A65,4dr Wgn SEL Premium,2250,0.0599,0.0699,0.0799,0.0849,0.1099,0.1199,0.12990000000000002,0.1399
H704,MS,PALISADE,2025,61-72,J1432F65,4dr Wgn SEL Premium,2250,0.0599,0.0699,0.0799,0.0849,0.1099,0.1199,0.12990000000000002,0.1399
H704,MS,PALISADE,2025,61-72,J1442A65,4dr Wgn SEL,2250,0.0599,0.0699,0.0799,0.0849,0.1099,0.1199,0.12990000000000002,0.1399
H704,MS,PALISADE,2025,61-72,J1442F65,4dr Wgn SEL,2250,0.0599,0.0699,0.0799,0.0849,0.1099,0.1199,0.12990000000000002,0.1399
H704,MS,PALISADE,2025,61-72,J1462A65,4dr Wgn Limited,2250,0.0599,0.0699,0.0799,0.0849,0.1099,0.1199,0.12990000000000002,0.1399
H704,MS,PALISADE,2025,61-72,J1462F65,4dr Wgn Limited,2250,0.0599,0.0699,0.0799,0.0849,0.1099,0.1199,0.12990000000000002,0.1399
H704,MS,PALISADE,2025,61-72,J1472A65,4dr Wgn Calligraphy,2250,0.0599,0.0699,0.0799,0.0849,0.1099,0.1199,0.12990000000000002,0.1399
H704,MS,PALISADE,2025,61-72,J1472F65,4dr Wgn Calligraphy,2250,0.0599,0.0699,0.0799,0.0849,0.1099,0.1199,0.12990000000000002,0.1399
H704,MS,PALISADE,2025,61-72,J1482A65,4dr XRT,3250,0.0599,0.0699,0.0799,0.0849,0.1099,0.1199,0.12990000000000002,0.1399
H704,MS,PALISADE,2025,61-72,J1482F65,4dr XRT,3250,0.0599,0.0699,0.0799,0.0849,0.1099,0.1199,0.12990000000000002,0.1399
H704,MS,PALISADE,2025,61-72,J1492A65,4dr Wgn Calligraphy Night,3750,0.0599,0.0699,0.0799,0.0849,0.1099,0.1199,0.12990000000000002,0.1399
H704,MS,PALISADE HEV,2026,24,J24A2A4T,Hybrid SEL 7P,1000,0.054900000000000004,0.0599,0.0649,0.0699,0.0949,0.1099,0.12990000000000002,0.1399
H704,MS,PALISADE HEV,2026,24,J24A2F4T,Hybrid Blue SEL 7P,1000,0.054900000000000004,0.0599,0.0649,0.0699,0.0949,0.1099,0.12990000000000002,0.1399
H704,MS,PALISADE HEV,2026,24,J24B2A4T,Hybrid SEL 8 P,1000,0.054900000000000004,0.0599,0.0649,0.0699,0.0949,0.1099,0.12990000000000002,0.1399
H704,MS,PALISADE HEV,2026,24,J24B2F4T,Hybrid Blue SEL 8 P,1000,0.054900000000000004,0.0599,0.0649,0.0699,0.0949,0.1099,0.12990000000000002,0.1399
H704,MS,PALISADE HEV,2026,24,J24C2A4T,Hybrid SEL Premium 7P,1000,0.054900000000000004,0.0599,0.0649,0.0699,0.0949,0.1099,0.12990000000000002,0.1399
